noise_ppg_sample
1.4358345317029702
1.4042162460693068
1.3704075692277229
1.3267047584257423
1.2796806112574255
1.2258120439504951
1.1716234473861389
1.11719711480198
1.0631244083564355
1.0071685154356436
0.9458273593465346
0.8791530840693069
0.8090194882376238
0.7360278419108912
0.6622173850891091
0.5868040308910893
0.5083380598118814
0.4281500997227726
0.3435559142871286
0.2573695212673267
0.1680696487326732
0.076744853990099
-0.0154953084257419
-0.1033915153960399
-0.1880730869405943
-0.2670559865940596
-0.3409756068712872
-0.4124078484059407
-0.4767280053267327
-0.5377727441881188
-0.5937678802079207
-0.6446870224653465
-0.6932754911485148
-0.735974150960396
-0.7762033387524752
-0.8131082372871286
-0.8466471386831682
-0.878928901762376
-0.9092473724059404
-0.9404523463366334
-0.9727021277128712
-1.0067359452376237
-1.0404801610594057
-1.0700267721287129
-1.096406803
-1.1195147010000002
-1.1443417302277228
-1.1703994734455443
-1.2005191686435643
-1.23156614780198
-1.263453478049505
-1.2955470832475249
-1.3265638874455443
-1.353489847920792
-1.3753394966336634
-1.3931579565940593
-1.4067957511089109
-1.4169367746138612
-1.4177529896435643
-1.394811467326733
-1.35537151629703
-1.2653367489504956
-1.1590079322178228
-1.0196958459405951
-0.857111491524754
-0.680441290603962
-0.4858839866633658
-0.2911489170396036
-0.0973612276930691
0.0950313998712872
0.28669162
0.28669162
1.0092150575999994
1.3132279476
1.3619834361
1.2153879263999998
0.966393604
0.6191626213000003
0.2070391104500007
-0.1896411812000006
-0.4660896155500002
-0.6378453445000001
-0.7497736588499999
-0.8737488719999997
-1.0096066582500005
-1.1556136985999994
-1.14112385675
-0.5064270992000008
0.4890617438999981
1.233504351800001
1.5421078389999991
1.57647418
1.549480953
1.496418365
1.432859438
1.36191623
1.275156995
1.175348628
1.073010569
0.968188306
0.849761358
0.716301588
0.579245343
0.442534015
0.30349497
0.163456915
0.021512184
-0.123955306
-0.269866677
-0.410577449
-0.535240156
-0.639538738
-0.735271137
-0.827326291
-0.909263047
-0.98197912
-1.048563629
-1.107808689
-1.159578563
-1.204943204
-1.245516959
-1.286322621
-1.33777419
-1.400448744
-1.455641206
-1.495777241
-1.532922418
-1.555177968
-1.519967487
-1.404188414
-1.209596695
-0.938825568
-0.614256439
-0.267511348
0.079388934
0.400772635
0.678025168
0.90343601
1.077388474
1.206328041
1.296263434
1.355521357
1.389282564
1.400266063
1.390164707
1.359169104
1.310018076
1.246712557
1.176707514
1.10471022
1.027291918
0.941317159
0.842574648
0.728821864
0.607978661
0.48296389
0.346540028
0.199051268
0.047887785
-0.099572926
-0.229680986
-0.336903492
-0.43668842
-0.53539948
-0.623317655
-0.699550987
-0.765265638
-0.819818985
-0.871917957
-0.926071215
-0.976284379
-1.020587857
-1.059394553
-1.093495238
-1.131818451
-1.178088626
-1.223301928
-1.264334838
-1.304673012
-1.336886572
-1.343001375
-1.302770808
-1.189155317
-0.988779092
-0.721826841
-0.41103714
-0.080313117
0.241929825
0.547302146
0.824324672
1.051682021
1.225299377
1.354465595
1.445228708
1.500598684
1.529119598
1.540057098
1.534767845
1.50533706
1.450987994
1.386234064
1.318198528
1.245730445
1.168044387
1.073894968
0.958315441
0.835906186
0.712386325
0.581811762
0.445724752
0.30568623
0.162910801
0.026957382
-0.098713693
-0.222987742
-0.345063151
-0.450562487
-0.53650798
-0.613289543
-0.683986846
-0.746750136
-0.804834888
-0.860731463
-0.914734228
-0.967791406
-1.019651193
-1.068512157
-1.115205335
-1.165432079
-1.221156952
-1.277638581
-1.331190265
-1.37739605
-1.403448583
-1.387433559
-1.308084027
-1.147822267
-0.903059648
-0.600636898
-0.268385533
0.075176655
0.39966737
0.676697358
0.895157375
1.064554143
1.195561615
1.291437508
1.360119918
1.40117619
1.4123954
1.398413884
1.361769581
1.309207775
1.247395106
1.177628224
1.099307985
1.005469216
0.891910551
0.764521257
0.628658794
0.49175708
0.359069387
0.223179265
0.078213521
-0.078146234
-0.234335368
-0.344804476
-0.403348412
-0.482777887
-0.600814315
-0.688435757
-0.733892486
-0.781481765
-0.832362417
-0.86952984
-0.899618885
-0.930027028
-0.960110673
-0.990536786
-1.025773387
-1.074196705
-1.134739191
-1.189512632
-1.231296239
-1.271693529
-1.301520484
-1.284508122
-1.198250185
-1.035096181
-0.790389951
-0.482484615
-0.140660014
0.2048355
0.523044238
0.800470005
1.02946027
1.208164948
1.341572842
1.427770542
1.47439799
1.501256176
1.515508035
1.506947463
1.473720231
1.425476218
1.364755544
1.294184379
1.216678572
1.126005236
1.021305899
0.912535126
0.80162055
0.680738741
0.548339618
0.407635108
0.260688468
0.114209457
-0.028284282
-0.173911938
-0.320723212
-0.452059455
-0.563664154
-0.667771481
-0.765074409
-0.843854787
-0.904240306
-0.956527358
-1.005892928
-1.056492908
-1.110351093
-1.157823977
-1.196004823
-1.237871423
-1.287293581
-1.337986749
-1.389309616
-1.440073396
-1.478218158
-1.480587067
-1.426319783
-1.30134589
-1.09547054
-0.812550969
-0.472052894
-0.110754032
0.236098301
0.551859227
0.81951929
1.030070388
1.18870839
1.305488981
1.391359614
1.449054965
1.480959157
1.487702386
1.46850858
1.43032231
1.37916799
1.320811369
1.258798581
1.186390456
1.099964905
1.003020275
0.896325355
0.782457142
0.664320219
0.539281416
0.406628524
0.268414418
0.126013232
-0.016712844
-0.152838213
-0.272505585
-0.372337251
-0.462933667
-0.548966513
-0.623868816
-0.688661814
-0.748582926
-0.804985566
-0.860692201
-0.915508843
-0.960794938
-0.996755441
-1.04022674
-1.0972683
-1.157742781
-1.21835208
-1.277989742
-1.329645005
-1.368582212
-1.385724646
-1.362114121
-1.278442856
-1.115002659
-0.867262591
-0.564213529
-0.234002054
0.104520545
0.421853612
0.694913175
0.915535656
1.091247351
1.231095335
1.335107375
1.408626569
1.454115637
1.471427785
1.465898411
1.439567743
1.39230646
1.329752193
1.264698059
1.198930692
1.114377386
1.006608864
0.893441677
0.779304914
0.65627672
0.52550114
0.388609645
0.245057985
0.100136019
-0.040260876
-0.171046415
-0.2863644
-0.382959124
-0.463716552
-0.541269801
-0.621438894
-0.693474949
-0.755090201
-0.814633169
-0.872579037
-0.927204088
-0.980838771
-1.035303978
-1.090816198
-1.146550704
-1.201459165
-1.254257689
-1.304237341
-1.352877433
-1.394394723
-1.409862874
-1.378010558
-1.274518574
-1.085723432
-0.827574259
-0.517251981
-0.1690744
0.184486688
0.503279504
0.765159101
0.978326936
1.148428735
1.273042945
1.362252951
1.422672104
1.456775046
1.467927808
1.455570879
1.417515516
1.357474721
1.291437966
1.223974934
1.137764697
1.029052689
0.912150188
0.790644986
0.662741731
0.5283367
0.37692716
0.218681986
0.106575561
0.039231268
-0.081450789
-0.271243582
-0.41379634
-0.482022085
-0.556980125
-0.646431189
-0.712517206
-0.76632195
-0.827480319
-0.891100768
-0.94470913
-0.987429918
-1.031583518
-1.081150846
-1.131844079
-1.185498191
-1.244351232
-1.305805885
-1.365373147
-1.413027141
-1.429132013
-1.393255637
-1.287527731
-1.100656333
-0.839218544
-0.51927802
-0.166395849
0.18626939
0.509546487
0.783651173
1.011029652
1.1953757
1.331396178
1.425324777
1.485279002
1.515689347
1.522011798
1.506945862
1.469288358
1.412503292
1.350261495
1.287073154
1.212130656
1.122671894
1.024867983
0.91839274
0.801586731
0.675910359
0.541155909
0.399462518
0.258345578
0.120768253
-0.018505435
-0.158459083
-0.289182403
-0.408724459
-0.524312801
-0.634528292
-0.727851975
-0.802103359
-0.866342084
-0.923547459
-0.97185184
-1.014236672
-1.054067616
-1.093334561
-1.135726831
-1.183314653
-1.234763714
-1.287369771
-1.33585401
-1.375149224
-1.403696296
-1.408503284
-1.35764325
-1.230896421
-1.029531077
-0.757797957
-0.434832901
-0.091434398
0.242674919
0.541586722
0.797714761
1.007757353
1.169022042
1.289048074
1.375171173
1.433236034
1.465501106
1.472532032
1.455160771
1.414926805
1.359896388
1.297469162
1.232654272
1.166078607
1.085443635
0.986627385
0.884275396
0.779080629
0.653576128
0.514416119
0.39927129
0.312735807
0.208663183
0.067478109
-0.097363952
-0.274458586
-0.421803209
-0.515989164
-0.600372025
-0.689849621
-0.759261043
-0.814423652
-0.870440175
-0.923654168
-0.96600006
-1.000420009
-1.043747324
-1.099451643
-1.150106653
-1.192078251
-1.238113986
-1.288646909
-1.335735936
-1.373818067
-1.390018879
-1.365844469
-1.281338802
-1.123937416
-0.899570321
-0.617498865
-0.289500648
0.054528234
0.369481051
0.628047366
0.839042916
1.008666425
1.140210272
1.245946245
1.322725404
1.368784122
1.390775099
1.387579112
1.357484325
1.305658048
1.245227338
1.182759757
1.111503348
1.0270054
0.924540075
0.801688419
0.671110399
0.541609719
0.412081734
0.291366397
0.195444505
0.110977293
-0.020597731
-0.20070497
-0.32557644
-0.367956463
-0.421636014
-0.504721883
-0.561353125
-0.595776621
-0.63617659
-0.679047714
-0.719237914
-0.761826471
-0.810234031
-0.86577553
-0.930843082
-1.003281347
-1.071994081
-1.132265832
-1.192251568
-1.248995676
-1.284071392
-1.27999433
-1.213721971
-1.067889348
-0.848402499
-0.565448226
-0.235332356
0.108959968
0.42591991
0.690360933
0.912466444
1.09760174
1.239049026
1.343920428
1.414782334
1.451766994
1.461702656
1.448397948
1.415074844
1.366352342
1.3064224
1.237445879
1.15826702
1.06846635
0.969641162
0.863658065
0.755017394
0.640349911
0.500053256
0.344352918
0.236972262
0.174913494
0.039274333
-0.187802083
-0.364068364
-0.45258411
-0.543261953
-0.643819837
-0.719127315
-0.784267983
-0.84895764
-0.905736905
-0.953212198
-0.993256426
-1.034194984
-1.082008131
-1.136341271
-1.1951463
-1.248091907
-1.291820145
-1.341963837
-1.398388201
-1.435887215
-1.437927615
-1.393369134
-1.284314997
-1.099493366
-0.839701739
-0.520491201
-0.170597912
0.167442761
0.461798288
0.714915708
0.926677315
1.093618223
1.222552253
1.308462389
1.355842334
1.390266265
1.416638994
1.410596602
1.368412391
1.314981648
1.259542972
1.201393328
1.141973076
1.065040503
0.966121575
0.873160486
0.785564429
0.659306634
0.501668087
0.393836841
0.339307518
0.22313247
0.022315534
-0.15803713
-0.28693534
-0.395674123
-0.477630379
-0.55002168
-0.634742743
-0.70546209
-0.756038575
-0.807940462
-0.860287367
-0.903287874
-0.940220715
-0.98032538
-1.026377533
-1.075703458
-1.127919518
-1.181715133
-1.234261915
-1.285296401
-1.328971557
-1.349690899
-1.33001909
-1.249347245
-1.092692821
-0.862884128
-0.571859941
-0.245339934
0.083497232
0.38658453
0.645413629
0.867718773
1.056828279
1.195743009
1.288193779
1.355031226
1.403400151
1.429334457
1.433178791
1.41408413
1.371814201
1.318396992
1.258953673
1.184509783
1.09574175
1.003290436
0.904124818
0.779729869
0.637598476
0.526311451
0.452583986
0.353139861
0.207706935
0.053690953
-0.095668561
-0.225538684
-0.3205915
-0.411952487
-0.512004891
-0.591203814
-0.649910734
-0.713194808
-0.780072562
-0.830226444
-0.865299651
-0.911146541
-0.972378282
-1.027751204
-1.07406346
-1.125000145
-1.180368984
-1.233171072
-1.282498979
-1.325669049
